CSM5LLGB,CSM6J2H9,CSM79HGR,ESM5GEYX,ESM5GEYY,ESM5GEZ1,ESM5MEAB,ESM5MEB9,ESM5MEC7,ESM5MEDP,ESM5MEE2,ESM5MEEJ,ESM718U9,ESM7F5AE,HSM5MD6G,HSM5MD6S,HSM67VDR,HSM67VDT,HSM67VDX,HSM6XRQC,HSM6XRTE,HSM7CZ2X,HSM7J4JV,HSMA33J1,HSMA33NG,HSMA33P2,MSM5LLFG,MSM5LLFM,MSM5LLH2,MSM5LLHE,MSM5LLHV,MSM5LLI6,MSM5LLIK,MSM6J2JF,MSM6J2JH,MSM6J2M3,MSM6J2PQ,MSM79H52,MSM79H8J,MSM79H94,MSM79H9U,MSM79HCN,MSM79HF1,MSM9VZFJ,PSM6XBQM,PSM6XBRM,PSM6XBSE,PSM6XBSG,PSM6XBTZ,PSM6XBVY,PSM7J13U,PSM7J19X,PSM7J1B3,PSM7J1BN,PSM7J1C2,PSMA2651
0,0.000687708,0.000679949,0.000766731,0.000539647,0.000687427,0.000575734,0.000671354,0.000427748,0.000585956,0.000618625,0.00047863,0.000616012,0.000780385,0,0.000415167,0.000499426,0.000429658,0.000739869,0.000756857,0.000518462,0.000512005,0.000876628,0.000625805,0.000413695,0.000647919,0.000522607,0.000926122,0.000406134,0.000639229,0.000236796,0.000748106,0.000251779,0.000609584,0.0007815,0.000670126,0.000554142,0.000520922,0.000642534,0.000389526,0.000715506,0.000879607,0.000882673,0.000478525,0.00045445,0.000464806,0.000638635,0.000660627,0.000519681,0.000633311,0.000428275,0.000464947,0.000633509,0.00060771,0.000468743,0.000592827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.34E-05,0,1.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.33E-05,0.000100095,0,0,0,0,0,0.00028464,0,0,0,0,0,0,0,0,8.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95E-05,0.000145415,0.000119282,0
0,0,0,3.41E-05,1.81E-05,6.31E-05,0,5.71E-05,0,0,0,0,0.000207679,0,0,0,0,0,0,0,0,4.14E-05,0,0,0,0,0,0,0,0,0,0,0,2.02E-05,2.19E-05,2.66E-05,0,0,1.46E-05,0,2.07E-05,0,0,0,0,0,0,0,0,0,0,3.14E-05,9.63E-05,0.000212195,5.80E-05,0
0.00107242,0,0.000114286,4.77E-05,0.000151131,0.000199384,0.000219649,0.000250049,5.37E-05,0,6.16E-05,6.35E-05,0,0.000117931,0,0,8.69E-05,0,9.46E-05,0,1.28E-05,0.000184002,0.000136736,9.95E-05,0,6.99E-05,0,0,0.000160252,0,0,0.00019117,0,4.47E-05,6.01E-05,8.99E-05,0.000113467,0,6.63E-05,0,9.40E-05,8.35E-05,0.000120053,1.05E-05,0,7.80E-05,0,0,0,0.000148246,0,0.000302226,0.000117984,0.000481158,0.000127853,0
0,0,0,1.34E-05,0,0,0,0,0,0,0,0,0,3.31E-06,0,0,0,4.03E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-06,1.44E-05,6.99E-06,2.27E-05,1.35E-05,3.84E-06,0,1.08E-05,0,2.77E-06,0,0,4.63E-06,0,0,0,0,0,7.89E-06,0,1.89E-05,0,0
0,0.00016993,0.000216872,9.44E-05,0.000234946,0.000153276,0.000194101,0.000160656,0.000153921,0.000325929,0.000152462,0.000221721,0.000550526,0.000245069,0,0.000235961,0.000179146,0.000146981,0.000224145,0.000492333,0.000158431,0.000271203,0.00014535,0.000253053,0.000213454,0.000220901,0.000130535,0.00021066,0.000294267,0.00013657,0.000215917,0.000197336,0,0.000129209,0.000156903,0.000148233,0.00019993,0.000162229,0.000127318,0.000127501,0.00022855,5.88E-05,0.000156524,0.000115521,0.000223083,0.000138198,0.000187545,0.000453153,0.000142238,0.000209092,0.000324215,0.000330115,0.000248965,0.000345383,0.000229887,0.000136345
0,0,0,0,2.56E-05,6.11E-05,3.43E-05,2.01E-05,1.71E-05,2.91E-05,9.50E-05,7.95E-05,0,1.83E-05,0,7.90E-05,6.87E-05,2.18E-05,0,0,3.53E-05,5.70E-05,8.64E-05,7.41E-05,0,0.000110086,0,0,5.10E-05,0,0,0,0,2.85E-05,4.78E-05,5.64E-05,0,0,5.26E-05,2.27E-05,7.31E-05,8.03E-05,3.06E-05,7.41E-05,2.86E-05,2.47E-05,2.37E-05,4.51E-05,7.91E-05,2.08E-05,7.48E-05,6.63E-05,3.49E-05,0,0,6.15E-05
0,0,0,0,4.33E-05,0.00014642,0,0,5.94E-05,0,0,0,0.000418482,0,0,0,0,0,0.000130298,0,0,0.000446322,0,0,0,0,0,0,0.000170524,0,0,0,0,0,0,0,0.000117115,0,3.42E-05,7.37E-05,4.94E-05,0,0,0,0,0,7.94E-05,0,0,0,0,0.00029508,0.000174494,0.000850251,0.000138646,0
0.00133414,0.00081359,0.0010835,0.000995514,0.000934379,0.000904518,0.00100257,0.000995476,0.000947959,0.00100848,0.00100311,0.00112838,0.000768579,0.000877212,0,0.000912447,0.000713149,0.000725726,0.00106168,0.000990514,0.0009548,0.000968458,0.000799871,0.000916202,0.000833672,0.000879449,0.000311148,0.000362073,0.000806746,0.000414443,0.000505203,0.000233502,0.000802746,0.00103481,0.000763651,0.000788425,0.000716992,0.00117055,0.000930563,0.000909258,0.000908416,0.000803835,0.000609988,0.00109632,0.00117863,0.000692909,0.000853244,0.00144225,0.000812546,0.00085696,0.00115393,0.00123347,0.000742787,0.000585678,0.00074876,0.00105136
0.00128224,0,0,2.26E-05,0,0,6.56E-05,3.81E-05,0,0,0,3.71E-05,0,3.46E-05,0,0,0,0,2.49E-05,0,0,0,0,0,5.14E-05,0,0,0.000170973,0.000290209,0,0,0,0,0,0,0,3.30E-05,0.000135414,0,0,0,0,5.77E-05,0,0,0,4.49E-05,0,0,0,0,8.37E-05,0,9.43E-05,0,0
0.000539726,0,0.000237667,0.000346615,0.000326113,0.000373571,0.000202044,0.000252092,0.000151908,2.45E-05,0.000407602,0.000159751,0.000337968,0.000145581,0,0.00034369,0.000240044,0.000173038,0.000251487,0.000460397,0.000136173,0.000288816,0.000296869,0.000270407,4.48E-05,0.000132451,0,0.000525446,0.000717682,5.05E-05,0,0,0,0.000222995,0.000370383,0.000286503,0.000538557,0.000257243,0.000300056,0.000144156,0.000390816,0.000300797,0.000496143,0.000245324,0.000209872,0.000141581,0.000180384,0.000183409,0.000103506,0.000186776,2.96E-05,0.000577096,0.000147911,0.000445497,0.000213775,0.000276368
0,0,0,0,4.79E-05,1.88E-05,0,2.56E-05,0,0,0,2.21E-05,0,0,0,0,2.85E-05,0,3.15E-05,0,2.20E-05,3.74E-05,0,3.13E-05,3.49E-05,2.28E-05,0,0,0,0,0,0,0,7.16E-05,0,0,0,0,1.31E-05,3.04E-05,1.85E-05,3.32E-05,1.89E-05,1.83E-05,3.62E-05,3.13E-05,0,0,3.21E-05,0,4.61E-05,8.71E-05,6.60E-05,6.33E-05,5.20E-05,0
0,0,1.53E-05,1.15E-05,1.26E-05,1.46E-05,0,0,1.68E-05,0,0,0,4.80E-05,0,0,2.51E-05,0,2.08E-05,2.51E-05,6.16E-05,1.68E-05,0,0,0,2.59E-05,0,0,0,0,0,0,0,0,1.40E-05,0,0,0,0,9.82E-06,2.24E-05,0,0,0,0,0,2.42E-05,2.33E-05,0,0,0,0,0,0,0,0,3.80E-05
0,0,0,0,0,6.21E-05,0,0,0,0,0,0,0.000102723,0,0,0,0,0,2.74E-05,0,0,6.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20E-05,0,0,0,0,0,0,0,0,4.65E-05,3.57E-05,0.000209913,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76E-05,0,0,0,0,0,0,2.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000185923,4.39E-05,1.00E-04,7.43E-05,0.000151631,0.000153113,0,7.82E-05,8.87E-05,0.000185808,0.000110103,3.34E-05,8.21E-05,0,4.08E-05,3.12E-05,3.38E-05,4.07E-05,0.000170931,0.000103172,6.52E-05,0,0.000105652,4.21E-05,5.49E-05,0,0,0,0,0,0.000170006,0,9.91E-05,4.64E-05,8.24E-05,0.000126622,0.000102376,4.67E-05,7.33E-05,5.92E-05,0.000119576,8.00E-05,5.47E-05,4.43E-05,6.85E-05,0.000138126,0,3.93E-05,6.45E-05,9.90E-05,9.64E-05,6.34E-05,0.000213161,0,9.17E-05
0,0,0,3.12E-05,3.30E-05,3.91E-05,0,7.96E-05,6.75E-05,0,0,0,6.42E-05,0,0,0,0,0,0,0,0,0.000115348,0,0,0,0,0,0,0,0,0,0,0,3.75E-05,0,0,0,0,1.35E-05,3.00E-05,1.93E-05,0,0,1.83E-05,3.62E-05,0,0,0,0,0,0,8.75E-05,6.65E-05,0.000257817,0.0001077,0
0,0,7.44E-05,8.06E-05,0.000143352,0.000116995,0.000286726,7.60E-05,6.84E-05,0,7.34E-05,3.70E-05,0.000308192,3.46E-05,0,0,0.000103452,4.59E-05,4.85E-05,0.000133118,1.28E-05,0.000119734,4.39E-05,6.45E-05,2.56E-05,6.41E-05,0,0,5.18E-05,0,0,0,0,4.54E-05,2.58E-05,5.45E-05,3.54E-05,4.83E-05,8.08E-05,2.31E-05,0.000100082,2.47E-05,0.000100211,5.35E-05,5.72E-05,2.50E-05,2.27E-05,8.98E-05,0,3.49E-05,0,0.000281636,8.18E-05,0.000251766,0.00017037,2.05E-05
0,0,7.44E-05,0.000141015,0.000207511,0.000116995,0.000286726,7.60E-05,0.000154027,0,7.34E-05,3.70E-05,0.000308192,3.46E-05,0,0,0.000103452,4.59E-05,4.85E-05,0.000133118,1.28E-05,0.000119734,4.39E-05,6.45E-05,2.56E-05,6.41E-05,0,0,5.18E-05,0,0,0,0,4.54E-05,2.58E-05,5.45E-05,3.54E-05,4.83E-05,0.000132417,2.31E-05,0.000100082,2.47E-05,0.000100211,5.35E-05,5.72E-05,2.50E-05,2.27E-05,8.98E-05,0,3.49E-05,0,0.000281636,8.18E-05,0.000251766,0.00017037,2.05E-05
0,0,0,0,0,5.61E-05,0,7.40E-05,6.45E-05,0,0,0,0,0,0,0,0,0,9.80E-05,0,0,0.000110333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91E-05,0.000124868,0.00036813,0,0
0,0,9.20E-05,0.000138026,6.88E-05,0.000331163,0.000192656,0.000114252,0.000176709,0,0,0.000112403,0,0,0,0.000147713,0.000257724,0,0,0,0.000101277,0.000324288,0,0,0,0.000103223,0,0.000518557,0,0.000356304,0,0,0,0,0,0.000213194,0.000100062,0,0.000175726,0,0.000167277,0,0.0001757,0.000164244,0,0.000141417,0.000408149,0,0,0,0,0.000240734,0.000361976,0.000255189,0,0
0,0,5.07E-05,5.56E-05,0,0.000161776,5.72E-05,0.000164774,0.000161268,0,6.01E-05,0.000123984,0.000161754,5.79E-05,0,0,0.000278617,0.000207258,0.000104809,0,0,0.000416592,0,0,0.000257967,0,0,0.000417599,0,0.000196508,0,0,0,0.000116444,7.14E-05,4.34E-05,0,7.55E-05,6.51E-05,7.20E-05,6.74E-05,0,0,6.69E-05,0,0,0.000219125,0,0.000197403,6.58E-05,0.0001149,0,0.000108998,0.000166321,0.000327021,0
0,0,0,0,1.81E-05,6.28E-05,0,0.000114331,2.41E-05,0,0,0,6.94E-05,0,0,0,0,0,3.68E-05,0,0,4.13E-05,0,0,0,0,0,0,0,0,0,0,0,2.01E-05,0,0,0,0,0,3.22E-05,2.05E-05,0,2.18E-05,0,0,0,0,0,0,0,0,9.34E-05,7.15E-05,0.00014108,0,0
0,0,0.000548078,0.00075723,0.000532832,0.000669788,0.000615189,0.000577589,0.000612016,0.000649309,0.000640623,0.000696448,0.00051816,0.000518732,0,0.000516233,0.000518576,0.000627838,0.000694632,0.000344234,0.000478519,0.000722921,0.000155091,0.000549532,0.000574829,0.000655638,0,0,8.96E-05,0,0,0.000103685,0,0.000725368,0.000673347,0.000741741,0.000736077,0.000584865,0.000642447,0.000526197,0.000592247,0.000501761,0.000680022,0.000766725,0.000863273,0.000661825,0.000602633,0.000485094,0.000672682,0.000642088,0.00069688,0.000579418,0.000448584,0.000366024,0.000655716,0.000651061
0,0,0.000300391,0.000190998,6.20E-05,0.000161522,0.000158245,6.07E-05,0.000124669,2.35E-05,0.000117309,3.46E-05,0.000140489,4.79E-05,0,0.000207541,8.65E-05,0.000109877,0.00015241,5.31E-05,3.12E-05,0.000222239,3.97E-05,0,0,9.83E-05,0,0.00017316,0.000182916,0,0.00015542,0,0,4.19E-05,0.000275051,0.000172492,0.000138345,0,9.35E-05,2.17E-05,0.00029509,0.000485413,0.000268538,0.00023476,0,0.000137281,0.000175447,0.000117637,8.95E-05,1.76E-05,0,0.000176989,4.78E-05,0.00014835,3.92E-05,7.41E-05
0,0,3.42E-05,0,2.72E-05,3.08E-05,0,0,0,0,0,0,0.000101495,0,0,0,0,0,2.80E-05,0,0,0.000121323,0,0,0,0,0,0,0,0,0,0,0,5.92E-05,0,0,0,0,0,4.73E-05,0,0,0,0,0,0,0,0,0,0,0,4.60E-05,7.06E-05,0.000103702,0,0
0,0,0.000119464,5.79E-05,2.07E-05,0.000210011,8.37E-05,5.24E-05,7.82E-05,0,7.05E-05,2.14E-05,6.29E-05,9.11E-06,0,9.85E-05,3.58E-05,1.41E-05,2.87E-05,0,5.13E-05,0.000101871,4.73E-05,8.14E-05,0,1.97E-05,0,9.89E-05,0.000111538,0.000137852,0,0,0,6.84E-05,0.000115819,0.000133692,0.00011721,2.61E-05,6.20E-05,0,0.000141206,0.000193952,0.000138958,7.10E-05,3.13E-05,4.00E-05,0.000130502,7.18E-05,2.78E-05,0,0,0.000169129,7.37E-05,0.000266647,5.21E-05,1.00E-05
0,0,0,0,0,3.10E-05,0,0,0,0,0,0,0.000101901,0,0,0,0,0,0,0,0,6.09E-05,0,0,0,0,0,0,0,0,0,0,0,5.99E-05,0,0,0,0,0,0,6.23E-05,0,3.46E-05,0,0,0,0,0,0,0,0,0.000102245,7.13E-05,0.000104117,0,0
0,0,0.00046449,0.000278405,0,0.000493547,0.000204659,3.95E-05,0.000130072,5.94E-05,0.000146904,0.000153552,0.000195964,6.90E-05,0,0.000306414,0.00017299,0.000169526,0.000153607,0,3.39E-05,0.000350248,0.000252581,4.83E-05,0,0.00014123,0,0.000348374,0.000292425,0.00024586,0,0,0,8.28E-05,0.000329617,0.00036925,0.000202649,0,0.000119685,0,0.000286335,0.000458752,0.000327117,0.000363827,0,0.000238682,0.00041344,0.000260246,9.73E-05,4.08E-05,0,0.000353484,0.000133426,0.000303865,0,0.000117275
0.00380675,0,0.000349496,0.000218976,0.000372318,0.000273056,0.000511615,0.000446134,0.000502637,0.000644903,0.000426802,0.000654691,0.000356298,0.000472221,0,0.000879265,0.000497713,0.000556896,0.000335526,0.000457809,0.000580597,0.000540511,0.000328692,0.000278019,0.000702105,0.000723971,0.000847806,0.000329991,0.000958554,0.000699112,0,0.00151212,0,0.00052703,0.000413778,0.000390956,0.000132658,0.000441646,0.000455747,0.000918488,0.000321949,0.000388436,0.000293112,0.000321,0.00084996,0.000546204,0.000353523,0.000164562,0.000462275,0.000543252,0.000661038,8.07E-05,0.000308449,0,0.000744478,0.000594079
0,0,0.000827993,0.000870273,0.0011539,0.000713881,0.000612156,0.000482516,0.000849676,0.00103741,0.000439579,0.00053941,0.00069407,0.000715305,0,0.000776357,0.000666389,0.00125074,0.000952997,0.000849065,0.00066789,0.00043172,0.000711266,0.000686778,0.00109099,0.000921999,0,0.000370107,0.000414495,8.09E-05,0,0.00011995,0,0.00089002,0.000899806,0.00102035,0.00110291,0.00101163,0.000988403,0.00080116,0.000865031,0.000672368,0.000768002,0.00104875,0.000802131,0.00080647,0.000753998,0.000733738,0.000791132,0.000963769,0.000738321,0.000530299,0.000853274,0.000357741,0.000793397,0.000864347
0,0,4.47E-06,3.30E-06,3.56E-06,1.23E-05,0,0,0,7.99E-06,1.58E-05,5.38E-06,0,1.84E-05,0,2.19E-05,1.01E-05,6.00E-06,7.33E-06,0,4.85E-06,0,1.19E-05,2.06E-05,0,1.50E-05,0,0,0,0,0,0,0,7.93E-06,0,7.85E-06,6.96E-06,0,5.69E-06,6.25E-06,4.06E-06,7.31E-06,0,4.03E-06,0,0,1.32E-05,0,0,5.71E-06,0,0,0,1.39E-05,0,0
0.000490165,0,0.000144997,0.000172847,0.000134097,3.83E-05,8.87E-05,0.000107171,0.000179009,0.000230138,0.000157993,0.000154927,0.000126115,0.000215609,0,0.000174067,0.000116104,0.00023127,0.000118881,0.000162046,9.12E-05,3.77E-05,0.000124994,9.95E-05,0.000175596,6.98E-05,0,0,0,0.000259889,0,8.20E-05,0,0.000147093,0.000186885,7.57E-05,5.04E-05,0.000123347,0.000106314,0.00017633,9.64E-05,6.78E-05,3.96E-05,0.00014959,0.000304265,0.00025483,0.00024516,0.000349491,0.000163855,0.000134416,0.000234634,0,0.00015349,0,0.0001057,0.00018862
0,0,0,0,2.81E-05,4.89E-05,0,0,1.88E-05,0,0,0,5.34E-05,0,0,0,0,0,1.45E-05,0,0,6.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-05,0,3.21E-05,0,3.48E-05,0,0,0,0,0,0,0,0,7.25E-05,0.000111825,0.000171116,4.49E-05,0
0,0,0,2.62E-05,5.29E-05,6.01E-05,4.54E-05,0,0,0,5.02E-05,0,0,0,0,3.48E-05,0,0,0,8.29E-05,2.49E-05,3.85E-05,5.71E-05,0,0,1.38E-05,0,0,0,0,0,0,0,3.76E-05,0,0,0,0,0,3.20E-05,0,3.70E-05,0,0,3.78E-05,0,6.27E-05,0,0,0,0,0,0,0.000131793,0,2.85E-05
0,0,0.000311568,0.000217569,0.000239103,0.000755832,0.000245439,0.000233582,0.000301905,0.000208142,0.000480617,0.00023259,0.00061999,0.000113715,0,0.000319473,0.000272708,0.000156153,0.000448508,0,0.000306425,0.000339026,0.000262342,0.00033955,0.000346878,0.000109225,0,0.000548706,0,0.00023841,0,0.000456524,0,0.000256577,0.000288277,0.000521941,0.000713045,0.000116431,0.000334119,0,0.000494744,0.000350649,0.000374044,0.000175682,0.000383656,0.000149639,0.000431881,0,0.000153947,0.000297557,0.000282961,0.000131181,0.000514099,0.000276907,0.000318678,0.000122416
0,0,0,2.11E-05,1.07E-05,5.21E-05,0,1.69E-05,4.47E-05,2.55E-05,0,1.71E-05,8.36E-05,0,0,0,0,0,1.15E-05,0,0,9.99E-05,3.78E-05,0,0,1.57E-05,0,0,0,0,0,0,0,1.24E-05,0,8.21E-06,0,0,2.71E-05,1.99E-05,1.28E-05,0,5.52E-05,0,0,0,2.07E-05,0,2.22E-05,0,3.41E-05,3.89E-05,1.48E-05,0.000172117,7.00E-05,1.76E-05
0,0,0.00054052,0.000402315,0.000328656,0.000441063,0.000405464,0.000439562,0.000337334,0.00069494,0.000451985,0.0004611,0.000481153,0.000362181,0,0.000520052,0.000533448,0.000515,0.0004935,0.000121234,0.000415557,0.000346537,0.00042576,0.000439834,0.000590524,0.000353731,0,0.000176077,0.000202686,0,0,0,0,0.000558076,0.00052198,0.00040584,0.000551089,0.000472104,0.000405811,0.000445765,0.000519014,0.000778715,0.000361932,0.000455876,0.000280129,0.000727125,0.000324509,0.000711263,0.000351271,0.000456871,0.000500655,0.000394254,0.000268366,9.86E-05,0.000403277,0.000475169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47E-05,0,0,0,0
0,0,0,3.33E-05,3.54E-05,3.94E-05,0,0,2.27E-05,0,0,0,7.04E-05,0,0,0,0,0,0,0,0,8.00E-05,0,0,0,0,0,0,0,0,0,0,0,2.02E-05,0,0,0,0,1.37E-05,0,4.04E-05,0,0,0,0,0,0,0,0,0,0,0,6.96E-05,6.62E-05,0.000167478,0
0.000939468,0.000838255,0.000394129,0.00069055,0.000459977,0.000484482,0.00060187,0.00052816,0.00050418,0.000337495,0.000433425,0.000545834,0.000466902,0.000460737,0,0.000457885,0.000462932,0.000357477,0.000522745,0.000602671,0.000555091,0.000455058,0.000552399,0.000553757,0.000450198,0.000459479,0.000868288,0.000371702,0.000246245,0.000470931,0.000269173,0.000405835,0.000818441,0.000530383,0.000682341,0.000478641,0.000626588,0.00066285,0.00042527,0.000302885,0.000540132,0.000735435,0.000612422,0.000538667,0.000403791,0.000236813,0.000456999,0.000617092,0.000495583,0.000512634,0.000431224,0.000628827,0.000502354,0.000321473,0.000409046,0.000495975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87E-05,0,0,0,0,0,0,2.30E-05,0,0,0,0,0,0
0,0,0,0,0.000103449,2.43E-05,0,3.39E-05,5.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.79E-05,0,0,0,0,0,0,0,0,0,0,0,2.34E-05,0,0,0,0,3.35E-05,0,2.39E-05,0,7.66E-05,0,0,0,0,0,0,3.50E-05,0,3.72E-05,0.000110921,8.19E-05,6.71E-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61E-06,0,0,1.18E-05,0,0,0,0,0,0,0,0,0
0,0,0.000198029,0.00021486,0.000157716,8.16E-05,0,0.000275356,0.000186861,0.000159525,0.000104212,0.000134734,0.00020095,0.000200591,0,3.60E-05,5.97E-05,8.94E-05,7.18E-05,8.71E-05,0.000120194,0.000120325,0,6.83E-05,3.71E-05,0.000224382,0,0.000123531,0,0,0,0,0,0.000234449,0.000274118,0.000129269,0.000239882,0.000165241,0.000198838,0.00015583,0.000160506,0.000177555,0.000167459,0.000119384,0.00011832,0.000101598,0.000161231,0.000123692,0,0.000199322,5.02E-05,6.14E-05,0.00016307,0.000135923,0.000169019,0.000111039
0.00212505,0.000645428,6.73E-05,0.000135761,0.000131804,0.000238361,0.000216196,0.000170813,0.000150414,6.05E-05,0.000274787,0.000122084,8.89E-05,0.000132157,0,0.000244672,0.000141497,0.000114189,0.000216727,0.000393801,0.000146396,0.000107118,0.000137086,0.000179798,5.65E-05,0.000111167,0.000121174,0.000662356,0.000775357,0.000193767,0.000200003,0,0.0010631,9.62E-05,0.000143903,0.000194186,0.000220887,9.92E-05,0.000205368,4.73E-05,0.000110722,0.0001622,0.000156062,0.00013577,0.000119497,0.000103277,0.000246625,9.36E-05,7.91E-05,8.82E-05,7.55E-05,0.000278426,9.85E-05,0.000379452,7.43E-05,0.000129806
0,0,0.000297462,0.000288072,0.000360566,0.000133409,0.000353055,0.000430645,0.000380348,0.000382148,0.000261507,0.000400137,0.000461423,0.000426196,0,0.00027054,0.000373679,0.000347204,0.00022972,0.000511914,0.000375223,0.000321545,0.000162313,9.17E-05,0.000302814,0.000284959,0,0,9.50E-05,5.84E-05,0.000180903,0.000543397,0.000364393,0.000393208,0.000286954,0.000225773,0.000131193,0.000262105,0.000171621,0.000254714,0.000296655,9.86E-05,0.000169883,0.000253934,0.000316455,0.000295318,0.000175029,0.00066557,0.000375079,0.000234405,0.000273029,8.01E-05,0.000315482,4.68E-05,0.000303898,0.000297391
0,0,0.000106604,0,8.65E-05,7.98E-05,0,6.41E-05,0.000104795,9.68E-05,0,0,0.000162263,0,0,0,0.000149162,7.26E-05,4.01E-05,0.000204584,5.87E-05,8.90E-05,0,0,0,6.22E-05,0,0,0,0.000210544,0,0,0.000695219,9.08E-05,0,9.59E-05,5.91E-05,0,7.18E-05,0,0.000150772,8.72E-05,0.000151577,5.00E-05,0,0,0,0,0,0.000131239,0.000128097,7.04E-05,0.000168812,0.000152218,0.000144267,0
0,0.000272475,0.000435875,0.000283488,0.000232561,0.000224062,0.000270557,0.000432712,0.000299835,0.000271146,0.000378463,0.000344414,0.00024523,0.000353146,0,0.000490196,0.00035145,0.000421003,0.000345084,0.000233809,0.000262821,0.000503652,0.000160335,0.000138151,0.000403644,0.000459576,0.000641087,0.000383203,0.000509457,0.000751471,0.00120412,0.000372267,0,0.000354694,0.000292156,0.000375525,0.000251757,0.000240128,0.000154407,0.000226022,0.000391537,9.84E-05,0.000197845,0.000450444,0.000266447,0.000416419,0.000460928,0.000498066,0.000234303,0.000284478,0.000407122,0.000435553,0.000357824,0.000574051,0.000222434,0.000326144
0,0,0.000125605,0.000118499,0,0.000136741,0.00012663,0.00018768,0.000197089,0,0.000112949,0.000115512,0.000258899,0,0,0.000104467,8.82E-05,0,7.56E-05,0,3.45E-05,0.000166099,8.48E-05,0,0,3.57E-05,0,0.000177401,0.000100006,0.000121893,0,0,0,2.47E-05,0.000213266,0.000239319,6.85E-05,4.68E-05,8.19E-05,0,0.000172446,0.000102973,0.000206529,0.000171981,0,4.89E-05,0.000185511,0,9.99E-05,0,0,0.000334762,0.000127787,0.000385783,0,7.90E-05
0.00212505,0.000645428,6.73E-05,0.000135761,0.000131804,0.000238361,0.000216196,0.000170813,0.000150414,6.05E-05,0.000274787,0.000122084,8.89E-05,0.000254619,0,0.000244672,0.000141497,0.000114189,0.000216727,0.000393801,0.000146396,0.000107118,0.000137086,0.000179798,5.65E-05,0.000111167,0.000121174,0.000662356,0.000775357,0.000193767,0.000200003,0,0.0010631,9.62E-05,0.000124873,0.000194186,0.000220887,9.92E-05,0.000205368,4.73E-05,0.000110722,0.0001622,0.000156062,0.00013577,0.000119497,0.000103277,0.000246625,9.36E-05,7.91E-05,8.82E-05,7.55E-05,0.000278426,9.85E-05,0.000379452,7.43E-05,0.000104858
0,0,0,9.40E-06,9.99E-06,3.46E-05,0,0,2.67E-05,0,0,0,3.81E-05,0,0,0,0,0,0,0,0,4.56E-05,0,0,0,0,0,0,3.91E-05,0,0,0,0,2.22E-05,1.24E-05,0,0,0,2.46E-05,0,3.45E-05,0,1.23E-05,0,0,0,0,0,0,0,0,9.31E-05,2.63E-05,0.00011541,3.17E-05,0
